sentence,token_count,gpt2_avg_surprisal,random_baseline_surprisal,surprisal_gap_random_minus_gpt2,gpt2_beats_random
"The curious boy that the serious child questioned spoke softly during class.,1,12,synthetic_center_embedding",25,9.098759651184082,15.617036934287741,6.518277283103659,True
"The happy farmer that the nervous cat that the quiet engineer that the serious cat reminded supported watched spoke softly at night.,3,22,synthetic_center_embedding",35,9.46806526184082,15.617036934287741,6.148971672446921,True
"The nervous student waited outside after dinner.,0,7,synthetic_center_embedding",20,8.704456329345703,15.617036934287741,6.912580604942038,True
"The quiet scientist slept peacefully yesterday.,0,6,synthetic_center_embedding",19,9.148479461669922,15.617036934287741,6.468557472617819,True
"The angry manager that the old student that the happy student recognized thanked cried suddenly during class.,2,17,synthetic_center_embedding",30,9.337140083312988,15.617036934287741,6.279896850974753,True
"The clever teacher sat calmly after dinner.,0,7,synthetic_center_embedding",20,8.76341438293457,15.617036934287741,6.853622551353171,True
"The serious dog spoke softly in the garden.,0,8,synthetic_center_embedding",21,8.425548553466797,15.617036934287741,7.191488380820944,True
"The young cat that the serious scientist that the quiet dog praised called waited outside during class.,2,17,synthetic_center_embedding",30,9.476336479187012,15.617036934287741,6.140700455100729,True
"The clever cat worked quietly near the station.,0,8,synthetic_center_embedding",21,8.678958892822266,15.617036934287741,6.9380780414654755,True
"The curious engineer that the young child that the nervous child reminded recognized stood silently during class.,2,17,synthetic_center_embedding",30,9.54150390625,15.617036934287741,6.075533028037741,True
"The curious father that the nervous artist that the nervous dog that the old driver that the clever actor reminded praised followed blamed laughed loudly during class.,4,27,synthetic_center_embedding",40,9.656448364257812,15.617036934287741,5.960588570029929,True
"The kind dog arrived early this morning.,0,7,synthetic_center_embedding",20,8.225641250610352,15.617036934287741,7.3913956836773895,True
"The curious teacher that the young doctor that the kind mother that the old artist called supported informed slept peacefully yesterday.,3,21,synthetic_center_embedding",34,9.465249061584473,15.617036934287741,6.151787872703268,True
"The tall doctor that the young engineer that the scientist helped followed smiled warmly at night.,2,16,synthetic_center_embedding",30,8.620433807373047,15.617036934287741,6.996603126914694,True
"The curious doctor that the clever scientist visited listened closely at night.,1,12,synthetic_center_embedding",25,9.297236442565918,15.617036934287741,6.319800491721823,True
"The nervous actor that the curious engineer informed walked slowly this morning.,1,12,synthetic_center_embedding",25,9.496685981750488,15.617036934287741,6.120350952537253,True
"The farmer that the young artist that the quiet cat that the quiet actor that the happy singer admired met met blamed rested briefly in the garden.,4,27,synthetic_center_embedding",40,8.86709976196289,15.617036934287741,6.7499371723248505,True
"The mother slept peacefully near the station.,0,7,synthetic_center_embedding",20,8.144091606140137,15.617036934287741,7.472945328147604,True
"The old manager laughed loudly at the office.,0,8,synthetic_center_embedding",21,8.053683280944824,15.617036934287741,7.563353653342917,True
"The young teacher that the nervous father helped read carefully this morning.,1,12,synthetic_center_embedding",25,8.821290969848633,15.617036934287741,6.795745964439108,True
"The kind child that the clever child that the quiet artist that the old student encouraged encouraged questioned rested briefly near the station.,3,23,synthetic_center_embedding",36,9.573081970214844,15.617036934287741,6.043954964072897,True
"The clever neighbor stood silently this morning.,0,7,synthetic_center_embedding",20,8.800616264343262,15.617036934287741,6.816420669944479,True
"The happy dog sat calmly at the office.,0,8,synthetic_center_embedding",21,8.13263988494873,15.617036934287741,7.484397049339011,True
"The clever artist that the clever boy that the clever teacher supported visited sat calmly this morning.,2,17,synthetic_center_embedding",30,8.925569534301758,15.617036934287741,6.691467399985983,True
"The curious farmer that the kind farmer that the happy student that the serious girl called blamed recognized cried suddenly at the office.,3,23,synthetic_center_embedding",36,9.59036922454834,15.617036934287741,6.026667709739401,True
"The old boy that the happy singer that the angry doctor that the kind mother watched questioned called laughed loudly during class.,3,22,synthetic_center_embedding",35,8.874110221862793,15.617036934287741,6.742926712424948,True
"The clever actor sat calmly at night.,0,7,synthetic_center_embedding",20,8.6889066696167,15.617036934287741,6.928130264671042,True
"The nervous student that the quiet neighbor that the kind lawyer that the quiet lawyer warned informed blamed walked slowly after dinner.,3,22,synthetic_center_embedding",35,9.554402351379395,15.617036934287741,6.062634582908347,True
"The old father that the quiet father that the young teacher that the kind dog thanked thanked warned ran away near the station.,3,23,synthetic_center_embedding",36,8.905989646911621,15.617036934287741,6.71104728737612,True
"The actor smiled warmly during class.,0,6,synthetic_center_embedding",20,8.145337104797363,15.617036934287741,7.471699829490378,True
"The angry lawyer that the nervous doctor that the old student called greeted smiled warmly near the station.,2,18,synthetic_center_embedding",32,8.946081161499023,15.617036934287741,6.670955772788718,True
"The curious teacher that the clever dog that the young artist questioned blamed ran away.,2,15,synthetic_center_embedding",28,9.157100677490234,15.617036934287741,6.459936256797507,True
"The old manager cried suddenly this morning.,0,7,synthetic_center_embedding",20,8.638572692871094,15.617036934287741,6.978464241416647,True
"The nervous mother waited outside after dinner.,0,7,synthetic_center_embedding",20,8.448846817016602,15.617036934287741,7.1681901172711395,True
"The quiet neighbor that the curious cat questioned worked quietly during class.,1,12,synthetic_center_embedding",25,9.446707725524902,15.617036934287741,6.170329208762839,True
"The happy engineer that the clever doctor that the quiet teacher that the kind farmer followed greeted visited waited outside yesterday.,3,21,synthetic_center_embedding",34,9.567655563354492,15.617036934287741,6.049381370933249,True
"The serious girl that the tall girl that the kind dog informed informed arrived early in the garden.,2,18,synthetic_center_embedding",31,8.817562103271484,15.617036934287741,6.799474831016257,True
"The tall girl listened closely before noon.,0,7,synthetic_center_embedding",20,8.910484313964844,15.617036934287741,6.706552620322897,True
"The angry child arrived early yesterday.,0,6,synthetic_center_embedding",19,8.6990327835083,15.617036934287741,6.91800415077944,True
"The kind neighbor that the neighbor met rested briefly after dinner.,1,11,synthetic_center_embedding",24,9.248480796813965,15.617036934287741,6.368556137473776,True
"The singer that the serious manager that the happy mother that the old teacher reminded blamed thanked arrived early yesterday.,3,20,synthetic_center_embedding",33,9.661947250366211,15.617036934287741,5.95508968392153,True
"The engineer that the curious scientist chased spoke softly after dinner.,1,11,synthetic_center_embedding",24,9.211607933044434,15.617036934287741,6.4054290012433075,True
"The serious child that the happy singer that the serious dog that the clever artist informed chased greeted laughed loudly before noon.,3,22,synthetic_center_embedding",35,9.736926078796387,15.617036934287741,5.880110855491354,True
"The old student laughed loudly at the office.,0,8,synthetic_center_embedding",21,8.08424186706543,15.617036934287741,7.532795067222311,True
"The clever mother that the nervous cat that the old teacher supported met stood silently.,2,15,synthetic_center_embedding",28,9.700690269470215,15.617036934287741,5.916346664817526,True
"The angry singer that the happy father that the kind teacher that the kind lawyer that the tall mother called followed praised watched stood silently before noon.,4,27,synthetic_center_embedding",40,8.99136734008789,15.617036934287741,6.6256695941998505,True
"The kind scientist that the curious lawyer met listened closely in the garden.,1,13,synthetic_center_embedding",26,9.343894958496094,15.617036934287741,6.273141975791647,True
"The serious artist laughed loudly this morning.,0,7,synthetic_center_embedding",20,8.819806098937988,15.617036934287741,6.797230835349753,True
"The young child spoke softly at night.,0,7,synthetic_center_embedding",20,8.010700225830078,15.617036934287741,7.606336708457663,True
"The doctor worked quietly.,0,4,synthetic_center_embedding",17,8.702921867370605,15.617036934287741,6.914115066917136,True
"The nervous actor that the nervous cat admired ran away during class.,1,12,synthetic_center_embedding",25,9.42542552947998,15.617036934287741,6.191611404807761,True
"The tall teacher ran away at the office.,0,8,synthetic_center_embedding",21,8.426824569702148,15.617036934287741,7.190212364585593,True
"The quiet student spoke softly at the office.,0,8,synthetic_center_embedding",21,8.263055801391602,15.617036934287741,7.3539811328961395,True
"The happy child ran away at the office.,0,8,synthetic_center_embedding",21,8.084409713745117,15.617036934287741,7.532627220542624,True
"The serious child that the lawyer that the kind boy that the clever dog chased encouraged questioned rested briefly yesterday.,3,20,synthetic_center_embedding",33,10.05689811706543,15.617036934287741,5.560138817222311,True
"The student that the tall neighbor watched sat calmly after dinner.,1,11,synthetic_center_embedding",24,9.208229064941406,15.617036934287741,6.408807869346335,True
"The young teacher that the serious student that the young teacher reminded warned listened closely at night.,2,17,synthetic_center_embedding",30,8.762823104858398,15.617036934287741,6.854213829429343,True
"The young dog that the tall teacher visited stood silently near the station.,1,13,synthetic_center_embedding",26,8.859681129455566,15.617036934287741,6.757355804832175,True
"The young engineer waited outside yesterday.,0,6,synthetic_center_embedding",19,8.761540412902832,15.617036934287741,6.855496521384909,True
"The nervous neighbor rested briefly after dinner.,0,7,synthetic_center_embedding",20,9.113212585449219,15.617036934287741,6.503824348838522,True
"The young lawyer that the angry father that the tall doctor that the serious doctor that the kind father recognized watched questioned praised worked quietly.,4,25,synthetic_center_embedding",38,9.106366157531738,15.617036934287741,6.510670776756003,True
"The angry mother that the serious singer that the angry child questioned praised slept peacefully in the garden.,2,18,synthetic_center_embedding",31,8.928095817565918,15.617036934287741,6.688941116721823,True
"The curious child that the nervous farmer that the scientist praised visited rested briefly this morning.,2,16,synthetic_center_embedding",29,9.587313652038574,15.617036934287741,6.029723282249167,True
"The angry farmer that the engineer that the curious doctor that the angry neighbor helped reminded recognized sat calmly near the station.,3,22,synthetic_center_embedding",35,9.2080717086792,15.617036934287741,6.408965225608542,True
"The serious girl spoke softly at the office.,0,8,synthetic_center_embedding",21,8.347378730773926,15.617036934287741,7.269658203513815,True
"The curious neighbor that the happy singer that the angry teacher reminded helped smiled warmly at the office.,2,18,synthetic_center_embedding",32,8.986254692077637,15.617036934287741,6.630782242210104,True
"The kind scientist smiled warmly.,0,5,synthetic_center_embedding",19,8.663802146911621,15.617036934287741,6.95323478737612,True
"The serious girl that the young teacher that the clever boy supported questioned waited outside.,2,15,synthetic_center_embedding",28,9.308478355407715,15.617036934287741,6.308558578880026,True
"The dog listened closely in the garden.,0,7,synthetic_center_embedding",20,8.350951194763184,15.617036934287741,7.2660857395245575,True
"The clever teacher that the clever mother that the kind child that the serious manager thanked admired thanked ran away at night.,3,22,synthetic_center_embedding",35,8.85680866241455,15.617036934287741,6.76022827187319,True
"The clever boy laughed loudly at night.,0,7,synthetic_center_embedding",20,8.661699295043945,15.617036934287741,6.955337639243796,True
"The curious driver worked quietly in the garden.,0,8,synthetic_center_embedding",21,8.381519317626953,15.617036934287741,7.235517616660788,True
"The happy scientist cried suddenly in the garden.,0,8,synthetic_center_embedding",21,8.567914962768555,15.617036934287741,7.049121971519186,True
"The angry teacher that the young neighbor that the nervous doctor that the young driver blamed recognized questioned arrived early this morning.,3,22,synthetic_center_embedding",35,9.084753036499023,15.617036934287741,6.532283897788718,True
"The serious boy that the tall father that the tall student warned informed stood silently before noon.,2,17,synthetic_center_embedding",30,9.575695037841797,15.617036934287741,6.041341896445944,True
"The clever doctor that the kind engineer supported spoke softly at night.,1,12,synthetic_center_embedding",25,9.250100135803223,15.617036934287741,6.366936798484518,True
"The happy teacher sat calmly.,0,5,synthetic_center_embedding",18,8.90639591217041,15.617036934287741,6.710641022117331,True
"The singer that the angry engineer greeted walked slowly at night.,1,11,synthetic_center_embedding",24,9.283924102783203,15.617036934287741,6.333112831504538,True
"The angry lawyer that the nervous singer that the angry doctor informed encouraged stood silently yesterday.,2,16,synthetic_center_embedding",29,10.078351974487305,15.617036934287741,5.538684959800436,True
"The tall actor that the tall father followed walked slowly near the station.,1,13,synthetic_center_embedding",26,9.258719444274902,15.617036934287741,6.358317490012839,True
"The old teacher that the happy child that the curious engineer that the happy artist saw reminded admired sat calmly.,3,20,synthetic_center_embedding",33,9.36681842803955,15.617036934287741,6.25021850624819,True
"The young boy that the curious farmer that the clever doctor encouraged met slept peacefully this morning.,2,17,synthetic_center_embedding",30,8.991693496704102,15.617036934287741,6.6253434375836395,True
"The curious student that the quiet lawyer that the nervous singer that the quiet boy that the angry boy that the serious actor encouraged watched admired followed supported read carefully before noon.,5,32,synthetic_center_embedding",45,9.170028686523438,15.617036934287741,6.447008247764304,True
"The serious dog listened closely yesterday.,0,6,synthetic_center_embedding",19,9.601933479309082,15.617036934287741,6.015103454978659,True
"The happy boy that the tall engineer that the old student that the clever student blamed praised helped smiled warmly at the office.,3,23,synthetic_center_embedding",37,8.778987884521484,15.617036934287741,6.838049049766257,True
"The quiet child that the nervous engineer that the curious dog that the serious doctor that the clever doctor chased greeted blamed questioned worked quietly this morning.,4,27,synthetic_center_embedding",40,9.360445022583008,15.617036934287741,6.256591911704733,True
"The quiet father that the curious mother that the serious girl that the angry doctor questioned warned met slept peacefully in the garden.,3,23,synthetic_center_embedding",36,8.479806900024414,15.617036934287741,7.137230034263327,True
"The tall teacher rested briefly.,0,5,synthetic_center_embedding",18,9.385278701782227,15.617036934287741,6.2317582325055145,True
"The clever actor that the teacher that the serious manager questioned followed slept peacefully yesterday.,2,15,synthetic_center_embedding",28,9.803177833557129,15.617036934287741,5.813859100730612,True
"The clever driver that the angry singer informed slept peacefully.,1,10,synthetic_center_embedding",23,9.840496063232422,15.617036934287741,5.776540871055319,True
"The young child that the angry neighbor helped waited outside during class.,1,12,synthetic_center_embedding",25,8.739991188049316,15.617036934287741,6.877045746238425,True
"The kind neighbor spoke softly.,0,5,synthetic_center_embedding",18,9.495655059814453,15.617036934287741,6.121381874473288,True
"The serious mother that the clever engineer recognized worked quietly at the office.,1,13,synthetic_center_embedding",26,9.339866638183594,15.617036934287741,6.277170296104147,True
"The curious neighbor waited outside at the office.,0,8,synthetic_center_embedding",21,8.68449878692627,15.617036934287741,6.932538147361472,True
"The young boy that the tall singer informed smiled warmly in the garden.,1,13,synthetic_center_embedding",27,8.706697463989258,15.617036934287741,6.910339470298483,True
"The curious cat that the father encouraged ran away after dinner.,1,11,synthetic_center_embedding",24,8.498749732971191,15.617036934287741,7.11828720131655,True
"The angry teacher laughed loudly at the office.,0,8,synthetic_center_embedding",21,8.167901992797852,15.617036934287741,7.4491349414898895,True
"The old neighbor that the young girl that the doctor helped blamed cried suddenly after dinner.,2,16,synthetic_center_embedding",29,9.01037311553955,15.617036934287741,6.60666381874819,True
"The curious boy that the serious mother that the boy that the kind scientist warned greeted helped smiled warmly during class.,3,21,synthetic_center_embedding",35,9.140242576599121,15.617036934287741,6.47679435768862,True
"The curious student that the old scientist thanked cried suddenly after dinner.,1,12,synthetic_center_embedding",25,9.470905303955078,15.617036934287741,6.146131630332663,True
"The young cat that the lawyer that the old doctor that the young student that the serious cat that the old child praised questioned recognized helped warned laughed loudly at the office.,5,32,synthetic_center_embedding",45,8.56112289428711,15.617036934287741,7.055914040000632,True
"The serious mother smiled warmly near the station.,0,8,synthetic_center_embedding",22,8.5361328125,15.617036934287741,7.080904121787741,True
"The old father rested briefly during class.,0,7,synthetic_center_embedding",20,8.909768104553223,15.617036934287741,6.707268829734518,True
"The curious manager that the quiet doctor that the clever neighbor greeted called listened closely in the garden.,2,18,synthetic_center_embedding",31,9.578957557678223,15.617036934287741,6.038079376609518,True
"The curious cat slept peacefully during class.,0,7,synthetic_center_embedding",20,8.859986305236816,15.617036934287741,6.757050629050925,True
"The happy manager that the happy doctor that the old singer recognized admired arrived early this morning.,2,17,synthetic_center_embedding",30,8.80856704711914,15.617036934287741,6.8084698871686005,True
"The tall singer worked quietly during class.,0,7,synthetic_center_embedding",20,9.072236061096191,15.617036934287741,6.54480087319155,True
"The quiet father that the kind boy that the curious lawyer blamed saw sat calmly after dinner.,2,17,synthetic_center_embedding",30,9.36101245880127,15.617036934287741,6.256024475486472,True
"The young mother stood silently yesterday.,0,6,synthetic_center_embedding",19,8.67519760131836,15.617036934287741,6.941839332969382,True
"The serious girl laughed loudly during class.,0,7,synthetic_center_embedding",20,8.487149238586426,15.617036934287741,7.129887695701315,True
"The curious artist stood silently.,0,5,synthetic_center_embedding",18,9.324581146240234,15.617036934287741,6.292455788047507,True
"The kind cat that the happy lawyer saw sat calmly at night.,1,12,synthetic_center_embedding",25,8.98630142211914,15.617036934287741,6.6307355121686005,True
"The old farmer slept peacefully after dinner.,0,7,synthetic_center_embedding",20,8.302096366882324,15.617036934287741,7.314940567405417,True
"The nervous farmer that the tall child that the kind artist saw recognized listened closely during class.,2,17,synthetic_center_embedding",30,9.811663627624512,15.617036934287741,5.805373306663229,True
"The young child that the happy farmer that the old child that the nervous girl that the young actor recognized encouraged supported followed worked quietly this morning.,4,27,synthetic_center_embedding",40,8.421488761901855,15.617036934287741,7.195548172385886,True
"The tall manager that the happy driver that the curious mother met recognized arrived early at night.,2,17,synthetic_center_embedding",30,9.2982177734375,15.617036934287741,6.318819160850241,True
"The serious teacher that the quiet lawyer that the nervous manager chased greeted laughed loudly at night.,2,17,synthetic_center_embedding",30,9.294349670410156,15.617036934287741,6.322687263877585,True
"The quiet student that the old manager that the old boy that the young driver praised encouraged called cried suddenly this morning.,3,22,synthetic_center_embedding",35,9.02828598022461,15.617036934287741,6.588750954063132,True
"The quiet neighbor that the nervous actor that the old girl that the kind student that the serious farmer saw informed visited watched slept peacefully yesterday.,4,26,synthetic_center_embedding",39,9.45319652557373,15.617036934287741,6.163840408714011,True
"The serious cat that the happy scientist that the kind scientist that the young doctor chased saw questioned spoke softly.,3,20,synthetic_center_embedding",33,9.353577613830566,15.617036934287741,6.263459320457175,True
"The nervous artist that the serious boy that the clever artist that the angry lawyer that the girl that the old father greeted visited warned blamed supported laughed loudly near the station.,5,32,synthetic_center_embedding",45,9.274674415588379,15.617036934287741,6.342362518699362,True
"The young driver that the clever singer that the farmer that the happy boy that the clever student recognized blamed supported questioned slept peacefully at the office.,4,27,synthetic_center_embedding",40,9.026679992675781,15.617036934287741,6.59035694161196,True
"The nervous driver rested briefly yesterday.,0,6,synthetic_center_embedding",19,9.273587226867676,15.617036934287741,6.343449707420065,True
"The happy neighbor walked slowly yesterday.,0,6,synthetic_center_embedding",19,9.255716323852539,15.617036934287741,6.361320610435202,True
"The kind engineer that the tall girl that the young boy that the serious teacher helped called helped worked quietly at night.,3,22,synthetic_center_embedding",35,8.822134971618652,15.617036934287741,6.794901962669089,True
"The angry neighbor read carefully near the station.,0,8,synthetic_center_embedding",21,9.04553508758545,15.617036934287741,6.571501846702292,True
"The tall actor waited outside at the office.,0,8,synthetic_center_embedding",21,8.37714958190918,15.617036934287741,7.239887352378561,True
"The clever driver that the kind student that the kind father admired informed laughed loudly in the garden.,2,18,synthetic_center_embedding",31,9.46134090423584,15.617036934287741,6.155696030051901,True
"The clever mother that the old farmer reminded cried suddenly before noon.,1,12,synthetic_center_embedding",25,9.725701332092285,15.617036934287741,5.891335602195456,True
"The happy neighbor laughed loudly yesterday.,0,6,synthetic_center_embedding",19,9.138500213623047,15.617036934287741,6.478536720664694,True
"The old singer that the angry artist that the curious child that the happy student called questioned warned read carefully at the office.,3,23,synthetic_center_embedding",36,9.002235412597656,15.617036934287741,6.614801521690085,True
"The quiet manager that the serious mother greeted arrived early.,1,10,synthetic_center_embedding",23,9.42507553100586,15.617036934287741,6.191961403281882,True
"The angry father that the serious dog that the manager that the young engineer greeted blamed saw listened closely during class.,3,21,synthetic_center_embedding",34,9.966034889221191,15.617036934287741,5.65100204506655,True
"The happy manager that the clever student that the young father that the nervous scientist that the old teacher helped saw encouraged chased worked quietly yesterday.,4,26,synthetic_center_embedding",39,9.2047758102417,15.617036934287741,6.412261124046042,True
"The kind lawyer that the angry boy that the kind farmer that the clever driver called watched chased walked slowly after dinner.,3,22,synthetic_center_embedding",35,9.670635223388672,15.617036934287741,5.946401710899069,True
"The old neighbor laughed loudly after dinner.,0,7,synthetic_center_embedding",20,8.5580472946167,15.617036934287741,7.058989639671042,True
"The tall lawyer that the happy boy that the kind singer that the quiet cat that the serious actor reminded admired greeted reminded slept peacefully in the garden.,4,28,synthetic_center_embedding",41,9.022964477539062,15.617036934287741,6.594072456748679,True
"The young lawyer waited outside at night.,0,7,synthetic_center_embedding",20,8.131054878234863,15.617036934287741,7.485982056052878,True
"The happy lawyer that the happy engineer supported waited outside at night.,1,12,synthetic_center_embedding",25,9.219402313232422,15.617036934287741,6.397634621055319,True
"The driver that the serious neighbor that the old driver that the child that the old mother that the kind driver met chased watched reminded watched listened closely in the garden.,5,31,synthetic_center_embedding",44,8.709957122802734,15.617036934287741,6.907079811485007,True
"The nervous boy that the angry engineer that the serious teacher that the angry student that the young scientist that the angry lawyer followed supported reminded blamed chased cried suddenly at the office.,5,33,synthetic_center_embedding",46,8.905960083007812,15.617036934287741,6.711076851279929,True
"The young cat that the serious teacher that the curious girl that the quiet actor that the tall neighbor that the manager supported reminded informed watched informed listened closely at the office.,5,32,synthetic_center_embedding",45,9.104034423828125,15.617036934287741,6.513002510459616,True
"The young cat that the kind teacher that the tall driver that the serious neighbor helped helped followed waited outside this morning.,3,22,synthetic_center_embedding",35,9.22029972076416,15.617036934287741,6.396737213523581,True
"The cat worked quietly in the garden.,0,7,synthetic_center_embedding",20,7.941708087921143,15.617036934287741,7.6753288463665985,True
"The old dog that the happy boy reminded arrived early near the station.,1,13,synthetic_center_embedding",26,8.846291542053223,15.617036934287741,6.770745392234518,True
"The nervous artist that the serious student saw stood silently near the station.,1,13,synthetic_center_embedding",26,9.061380386352539,15.617036934287741,6.555656547935202,True
"The kind girl that the clever neighbor that the kind child questioned reminded rested briefly in the garden.,2,18,synthetic_center_embedding",31,9.705240249633789,15.617036934287741,5.911796684653952,True
"The cat that the farmer greeted stood silently this morning.,1,10,synthetic_center_embedding",23,8.754097938537598,15.617036934287741,6.862938995750143,True
"The tall teacher slept peacefully during class.,0,7,synthetic_center_embedding",20,8.512179374694824,15.617036934287741,7.104857559592917,True
"The curious neighbor that the happy lawyer that the young singer that the angry lawyer reminded warned helped ran away at the office.,3,23,synthetic_center_embedding",36,9.137893676757812,15.617036934287741,6.479143257529929,True
"The young cat that the kind lawyer helped stood silently yesterday.,1,11,synthetic_center_embedding",24,9.577116966247559,15.617036934287741,6.0399199680401825,True
"The angry father that the angry manager encouraged slept peacefully in the garden.,1,13,synthetic_center_embedding",26,8.805610656738281,15.617036934287741,6.81142627754946,True
"The tall dog slept peacefully before noon.,0,7,synthetic_center_embedding",20,8.536376953125,15.617036934287741,7.080659981162741,True
"The kind boy spoke softly yesterday.,0,6,synthetic_center_embedding",19,9.251544952392578,15.617036934287741,6.365491981895163,True
"The father that the kind artist that the neighbor that the angry manager that the tall driver thanked blamed greeted recognized ran away after dinner.,4,25,synthetic_center_embedding",38,9.869625091552734,15.617036934287741,5.747411842735007,True
"The clever child that the cat that the curious scientist that the curious artist that the kind father that the tall boy watched encouraged greeted informed visited read carefully at night.,5,31,synthetic_center_embedding",44,8.840734481811523,15.617036934287741,6.776302452476218,True
"The serious lawyer that the serious singer that the serious lawyer that the kind boy warned admired recognized read carefully.,3,20,synthetic_center_embedding",33,9.439577102661133,15.617036934287741,6.177459831626608,True
"The serious singer that the actor that the nervous scientist that the nervous doctor followed blamed met rested briefly during class.,3,21,synthetic_center_embedding",34,9.681632041931152,15.617036934287741,5.935404892356589,True
"The serious scientist that the old boy thanked laughed loudly near the station.,1,13,synthetic_center_embedding",26,9.2404146194458,15.617036934287741,6.37662231484194,True
"The old engineer that the happy lawyer that the curious manager chased thanked slept peacefully at night.,2,17,synthetic_center_embedding",30,9.168478012084961,15.617036934287741,6.44855892220278,True
"The clever manager cried suddenly after dinner.,0,7,synthetic_center_embedding",20,9.297330856323242,15.617036934287741,6.319706077964499,True
"The happy manager that the kind actor called listened closely at the office.,1,13,synthetic_center_embedding",26,9.232109069824219,15.617036934287741,6.384927864463522,True
"The young farmer that the young manager visited cried suddenly in the garden.,1,13,synthetic_center_embedding",26,8.981739044189453,15.617036934287741,6.635297890098288,True
"The angry student arrived early near the station.,0,8,synthetic_center_embedding",21,8.465019226074219,15.617036934287741,7.152017708213522,True
"The quiet engineer that the happy lawyer that the quiet artist warned chased read carefully.,2,15,synthetic_center_embedding",28,9.959575653076172,15.617036934287741,5.657461281211569,True
"The angry neighbor that the serious driver that the old actor that the tall manager that the happy farmer that the serious artist blamed watched called helped questioned smiled warmly at night.,5,32,synthetic_center_embedding",46,9.585918426513672,15.617036934287741,6.031118507774069,True
"The tall neighbor rested briefly before noon.,0,7,synthetic_center_embedding",20,9.224204063415527,15.617036934287741,6.392832870872214,True
"The nervous singer that the kind neighbor encouraged read carefully at the office.,1,13,synthetic_center_embedding",26,10.072092056274414,15.617036934287741,5.544944878013327,True
"The old teacher that the artist that the tall engineer reminded chased slept peacefully this morning.,2,16,synthetic_center_embedding",29,9.490273475646973,15.617036934287741,6.126763458640768,True
"The happy child worked quietly in the garden.,0,8,synthetic_center_embedding",21,8.00330924987793,15.617036934287741,7.613727684409811,True
"The serious mother that the happy neighbor that the young manager praised praised worked quietly this morning.,2,17,synthetic_center_embedding",30,9.326070785522461,15.617036934287741,6.29096614876528,True
"The angry student that the old cat that the nervous cat that the curious singer that the young lawyer helped called reminded admired sat calmly before noon.,4,27,synthetic_center_embedding",40,9.170039176940918,15.617036934287741,6.446997757346823,True
"The old manager arrived early yesterday.,0,6,synthetic_center_embedding",19,8.416375160217285,15.617036934287741,7.200661774070456,True
"The old student listened closely at the office.,0,8,synthetic_center_embedding",21,8.447375297546387,15.617036934287741,7.169661636741354,True
"The kind father that the quiet boy that the dog that the girl that the quiet child greeted called encouraged helped laughed loudly at night.,4,25,synthetic_center_embedding",38,8.627408027648926,15.617036934287741,6.989628906638815,True
"The tall scientist that the clever driver that the nervous engineer that the farmer that the serious boy supported informed supported chased worked quietly after dinner.,4,26,synthetic_center_embedding",39,9.390654563903809,15.617036934287741,6.2263823703839325,True
"The angry lawyer that the young doctor that the angry actor thanked informed read carefully this morning.,2,17,synthetic_center_embedding",30,9.484174728393555,15.617036934287741,6.132862205894186,True
"The tall neighbor that the quiet driver that the serious farmer helped praised slept peacefully after dinner.,2,17,synthetic_center_embedding",30,9.628902435302734,15.617036934287741,5.988134498985007,True
"The nervous farmer laughed loudly yesterday.,0,6,synthetic_center_embedding",19,9.379717826843262,15.617036934287741,6.237319107444479,True
"The kind mother that the happy cat that the serious cat reminded recognized read carefully near the station.,2,18,synthetic_center_embedding",31,9.879125595092773,15.617036934287741,5.737911339194968,True
"The nervous child that the clever boy helped laughed loudly at the office.,1,13,synthetic_center_embedding",26,8.946940422058105,15.617036934287741,6.670096512229636,True
"The kind father worked quietly during class.,0,7,synthetic_center_embedding",20,9.22986888885498,15.617036934287741,6.387168045432761,True
"The clever lawyer that the clever actor that the kind scientist reminded saw cried suddenly at night.,2,17,synthetic_center_embedding",30,9.589529991149902,15.617036934287741,6.027506943137839,True
"The old singer that the serious lawyer that the angry cat watched visited stood silently.,2,15,synthetic_center_embedding",28,9.797075271606445,15.617036934287741,5.819961662681296,True
"The angry driver that the old scientist that the nervous engineer that the tall student that the cat encouraged met chased supported laughed loudly in the garden.,4,27,synthetic_center_embedding",40,9.325121879577637,15.617036934287741,6.291915054710104,True
"The old doctor that the young doctor called listened closely at night.,1,12,synthetic_center_embedding",25,8.518899917602539,15.617036934287741,7.098137016685202,True
"The angry dog that the angry lawyer visited worked quietly near the station.,1,13,synthetic_center_embedding",26,9.097092628479004,15.617036934287741,6.519944305808737,True
"The curious driver laughed loudly near the station.,0,8,synthetic_center_embedding",21,8.842036247253418,15.617036934287741,6.775000687034323,True
"The happy artist smiled warmly before noon.,0,7,synthetic_center_embedding",21,8.422536849975586,15.617036934287741,7.194500084312155,True
"The clever neighbor that the quiet doctor that the happy teacher that the serious driver that the young father thanked recognized questioned met smiled warmly this morning.,4,27,synthetic_center_embedding",41,8.680744171142578,15.617036934287741,6.936292763145163,True
"The child worked quietly.,0,4,synthetic_center_embedding",17,8.615636825561523,15.617036934287741,7.001400108726218,True
"The curious singer that the clever cat that the serious engineer informed questioned spoke softly.,2,15,synthetic_center_embedding",28,10.010418891906738,15.617036934287741,5.606618042381003,True
"The angry teacher that the curious lawyer that the tall father that the happy girl visited visited encouraged slept peacefully after dinner.,3,22,synthetic_center_embedding",35,8.944775581359863,15.617036934287741,6.672261352927878,True
